comparison	log_odds_ratio	norm_interactions	interactions_counts	expected_counts	condition
E3_vs_CD4_3	-0.539758596404071	1.92331197806125e-10	0	0.000346544169525331	Ad-IL12
M1_vs_CD4_3	0.0569899061358295	5.77012826538155e-06	3	2.6311513159717	Ad-IL12
M10_vs_CD4_3	-2.66861115592661	1.92331197806125e-10	0	0.0466241745432093	Ad-IL12
M11_vs_CD4_3	-3.04930527024537	1.92331197806125e-10	0	0.112022502496439	Ad-IL12
M12_vs_CD4_3	-1.18306141656458	1.92331197806125e-10	0	0.00152426829580172	Ad-IL12
M13_vs_CD4_3	-2.16965791627064	1.92331197806125e-10	0	0.0147794378738928	Ad-IL12
M2_vs_CD4_3	-2.99835421105157	1.92331197806125e-10	0	0.0996217602256467	Ad-IL12
M3_vs_CD4_3	-3.40663937944465	1.92331197806125e-10	0	0.255058252264203	Ad-IL12
M4_vs_CD4_3	-1.255605301661	1.92331197806125e-10	0	0.00180137985492557	Ad-IL12
M5_vs_CD4_3	-0.706028318886931	1.92331197806125e-10	0	0.000508192579014246	Ad-IL12
M6_vs_CD4_3	-2.4487663649529	1.92331197806125e-10	0	0.0281038853417649	Ad-IL12
M7_vs_CD4_3	-0.226794511169683	1.92350430925905e-06	1	1.68592378780023	Ad-IL12
M8_vs_CD4_3	1.10165507798467	1.92350430925905e-06	1	0.0791385974804083	Ad-IL12
M9_vs_CD4_3	-1.079532692994	1.92331197806125e-10	0	0.00120097147682389	Ad-IL12
Mo1_vs_CD4_3	0.322917992920969	7.6934402434428e-06	4	1.90174750709786	Ad-IL12
Mo2_vs_CD4_3	-3.3128149295381	1.92331197806125e-10	0	0.205501468440887	Ad-IL12
Mo3_vs_CD4_3	-3.13432590061393	1.92331197806125e-10	0	0.13624667128985	Ad-IL12
Mo4_vs_CD4_3	-2.83270712599868	1.92331197806125e-10	0	0.0680310424855271	Ad-IL12
Mo5_vs_CD4_3	-2.38217668158641	1.92331197806125e-10	0	0.024108860364396	Ad-IL12
Mo6_vs_CD4_3	-2.21289692522959	1.92331197806125e-10	0	0.016326644079001	Ad-IL12
Mo7_vs_CD4_3	-1.61634268218112	1.92331197806125e-10	0	0.00413373547755136	Ad-IL12
Mo8_vs_CD4_3	-1.66668392945215	1.92331197806125e-10	0	0.0046417733359451	Ad-IL12
N1_vs_CD4_3	-3.37669021767015	1.92331197806125e-10	0	0.23806207663794	Ad-IL12
N2_vs_CD4_3	-2.39770334580661	1.92331197806125e-10	0	0.0249863803016215	Ad-IL12
N3_vs_CD4_3	-1.16286012966146	1.92331197806125e-10	0	0.00145499040602075	Ad-IL12
N4_vs_CD4_3	-1.01675056637518	1.92331197806125e-10	0	0.00103932306733497	Ad-IL12
N5_vs_CD4_3	-2.83637702698455	1.92331197806125e-10	0	0.0686083582337018	Ad-IL12
N6_vs_CD4_3	0.0970422165052567	1.92350430925905e-06	1	0.799836484871776	Ad-IL12
N7_vs_CD4_3	-3.71917401685196	1.92331197806125e-10	0	0.523810279354489	Ad-IL12
NK1_vs_CD4_3	0.667713344262177	1.92350430925905e-06	1	0.214946354081025	Ad-IL12
NK2_vs_CD4_3	-0.997009515238637	1.92331197806125e-10	0	0.000993137807480994	Ad-IL12
NKT_vs_CD4_3	-2.48339101376111	1.92331197806125e-10	0	0.0304362409643907	Ad-IL12
S_vs_CD4_3	2.12735850066377	1.92350430925905e-06	1	0.00745907418703763	Ad-IL12
T1_vs_CD4_3	-1.33663220331898	1.92331197806125e-10	0	0.00217086193375738	Ad-IL12
T10_vs_CD4_3	-2.91112587868127	1.92331197806125e-10	0	0.0814940457329611	Ad-IL12
T11_vs_CD4_3	-3.37330685886176	1.92331197806125e-10	0	0.236214666243781	Ad-IL12
T12_vs_CD4_3	-3.79906307560262	1.92331197806125e-10	0	0.629597617050021	Ad-IL12
T2_vs_CD4_3	-0.810735335166371	1.92331197806125e-10	0	0.000646748358576174	Ad-IL12
T3_vs_CD4_3	-1.95454546370909	1.92331197806125e-10	0	0.00900628039214583	Ad-IL12
T4_vs_CD4_3	-2.32961827421841	1.92331197806125e-10	0	0.0213608374030844	Ad-IL12
T5_vs_CD4_3	-2.71372271312823	1.92331197806125e-10	0	0.0517276457570736	Ad-IL12
T6_vs_CD4_3	-3.39427571561716	1.92331197806125e-10	0	0.247899536986837	Ad-IL12
T7_vs_CD4_3	-3.04217444054772	1.92331197806125e-10	0	0.110198184732207	Ad-IL12
T8_vs_CD4_3	-3.42466215319023	1.92331197806125e-10	0	0.265865603070033	Ad-IL12
T9_vs_CD4_3	-1.71566884603359	1.92331197806125e-10	0	0.00519599645419281	Ad-IL12
Treg1_vs_CD4_3	-1.94326464963695	1.92331197806125e-10	0	0.00877535409287595	Ad-IL12
Treg2_vs_CD4_3	-2.74943816284197	1.92331197806125e-10	0	0.0561614307030553	Ad-IL12
CD4_4_vs_CD4_4	1.55150566971645	1.15400641995653e-05	6	0.168520530980782	Ad-IL12
CD45_1_vs_CD4_4	0.0631728097229606	7.6934402434428e-06	4	3.45858169695418	Ad-IL12
CD45_2_vs_CD4_4	0.510668465772427	3.8468162873203e-06	2	0.617139357557531	Ad-IL12
CD8_1_vs_CD4_4	0.653620081771702	1.92350430925905e-06	1	0.222035974760242	Ad-IL12
CD8_2_vs_CD4_4	0.0526806870068737	1.92350430925905e-06	1	0.885855202918223	Ad-IL12
CD8_3_vs_CD4_4	-3.32939030463941	1.92331197806125e-10	0	0.213496276284796	Ad-IL12
CD8_4_vs_CD4_4	-2.097906200683	1.92331197806125e-10	0	0.0125287054959728	Ad-IL12
CD8_5_vs_CD4_4	0.833061165683773	1.92350430925905e-06	1	0.146886628176319	Ad-IL12
CD8_6_vs_CD4_4	-3.84135737021452	1.92331197806125e-10	0	0.693996643836543	Ad-IL12
DC1_vs_CD4_4	0.247739970920078	1.92350430925905e-06	1	0.56533185347316	Ad-IL12
DC2_vs_CD4_4	-2.85917790953653	1.92331197806125e-10	0	0.0723065948240929	Ad-IL12
DC3_vs_CD4_4	-3.14629821287421	1.92331197806125e-10	0	0.140054869395962	Ad-IL12
DC4_vs_CD4_4	-2.61871399578215	1.92331197806125e-10	0	0.0415636803124883	Ad-IL12
E1_vs_CD4_4	0.37509631114528	3.84664318924228e-05	20	8.43210208905377	Ad-IL12
E2_vs_CD4_4	0.0925567432423151	1.53866881556878e-05	8	6.46455556031107	Ad-IL12
E3_vs_CD4_4	-1.93163647820014	1.92331197806125e-10	0	0.0085435128740981	Ad-IL12
M1_vs_CD4_4	-0.209962629558551	7.69326714536477e-05	40	64.8669841206528	Ad-IL12
M10_vs_CD4_4	0.240562672122553	3.8468162873203e-06	2	1.14944722919365	Ad-IL12
M11_vs_CD4_4	0.0359525789196835	5.77012826538155e-06	3	2.7617423013578	Ad-IL12
M12_vs_CD4_4	-2.57493929836064	1.92331197806125e-10	0	0.0375784876906136	Ad-IL12
M13_vs_CD4_4	-3.56153579806671	1.92331197806125e-10	0	0.364364282684337	Ad-IL12
M2_vs_CD4_4	-4.39023209284764	1.92331197806125e-10	0	2.45602109593685	Ad-IL12
M3_vs_CD4_4	0.523704101557235	4.0389743870484e-05	21	6.2880684584852	Ad-IL12
M4_vs_CD4_4	-2.64748318345706	1.92331197806125e-10	0	0.0444102464709702	Ad-IL12
M5_vs_CD4_4	-2.097906200683	1.92331197806125e-10	0	0.0125287054959728	Ad-IL12
M6_vs_CD4_4	-3.84064424674897	1.92331197806125e-10	0	0.69285801737315	Ad-IL12
M7_vs_CD4_4	-0.0389310807470915	7.30860474975252e-05	38	41.5638549208564	Ad-IL12
M8_vs_CD4_4	0.0107854787569662	3.8468162873203e-06	2	1.95104025942215	Ad-IL12
M9_vs_CD4_4	-2.47141057479007	1.92331197806125e-10	0	0.0296081024468643	Ad-IL12
Mo1_vs_CD4_4	0.148513856133919	0.00012693878288324	66	46.8846563842908	Ad-IL12
Mo2_vs_CD4_4	-0.403641101488941	3.8468162873203e-06	2	5.06632226326476	Ad-IL12
Mo3_vs_CD4_4	-4.52620378241	1.92331197806125e-10	0	3.35895188140731	Ad-IL12
Mo4_vs_CD4_4	0.0764667020504758	3.8468162873203e-06	2	1.6772005949762	Ad-IL12
Mo5_vs_CD4_4	-3.77405456338248	1.92331197806125e-10	0	0.594366828289676	Ad-IL12
Mo6_vs_CD4_4	-3.60477480702566	1.92331197806125e-10	0	0.402508269207995	Ad-IL12
Mo7_vs_CD4_4	-3.00822056397718	1.92331197806125e-10	0	0.101910882872305	Ad-IL12
Mo8_vs_CD4_4	-3.05856181124821	1.92331197806125e-10	0	0.114435773969625	Ad-IL12
N1_vs_CD4_4	-4.76856809946622	1.92331197806125e-10	0	5.86905391995666	Ad-IL12
N2_vs_CD4_4	-3.78958122760267	1.92331197806125e-10	0	0.616000731094138	Ad-IL12
N3_vs_CD4_4	-2.55473801145752	1.92331197806125e-10	0	0.0358705479955245	Ad-IL12
N4_vs_CD4_4	-2.40862844817125	1.92331197806125e-10	0	0.0256229098249896	Ad-IL12
N5_vs_CD4_4	0.072796801064605	3.8468162873203e-06	2	1.6914334257686	Ad-IL12
N6_vs_CD4_4	-1.29483566529081	1.92350430925905e-06	1	19.7187369074346	Ad-IL12
N7_vs_CD4_4	-0.508981050093735	7.6934402434428e-06	4	12.9137358489677	Ad-IL12
NK1_vs_CD4_4	-0.122137116256458	7.6934402434428e-06	4	5.29917137502858	Ad-IL12
NK2_vs_CD4_4	-2.3888873970347	1.92331197806125e-10	0	0.0244842833615968	Ad-IL12
NKT_vs_CD4_4	0.124774531719684	1.92350430925905e-06	1	0.750358653774485	Ad-IL12
S_vs_CD4_4	-3.26456280840916	1.92331197806125e-10	0	0.183891988236584	Ad-IL12
T1_vs_CD4_4	-2.72851008511505	1.92331197806125e-10	0	0.0535192581781123	Ad-IL12
T10_vs_CD4_4	-0.302960333200475	1.92350430925905e-06	1	2.00911020905519	Ad-IL12
T11_vs_CD4_4	-0.163113892103537	7.6934402434428e-06	4	5.82350886142095	Ad-IL12
T12_vs_CD4_4	0.207000788447803	4.8082991782729e-05	25	15.5217597633688	Ad-IL12
T2_vs_CD4_4	-2.20261321696244	1.92331197806125e-10	0	0.0159445848861511	Ad-IL12
T3_vs_CD4_4	-3.34642334550516	1.92331197806125e-10	0	0.222035974760242	Ad-IL12
T4_vs_CD4_4	-3.72149615601448	1.92331197806125e-10	0	0.526618553717806	Ad-IL12
T5_vs_CD4_4	0.371535136036822	5.77012826538155e-06	3	1.27526545339855	Ad-IL12
T6_vs_CD4_4	-0.309017866452101	5.77012826538155e-06	3	6.11158135665932	Ad-IL12
T7_vs_CD4_4	0.344106166220904	1.15400641995653e-05	6	2.71676655605379	Ad-IL12
T8_vs_CD4_4	0.0285642091905256	1.34633761776265e-05	7	6.5545070509191	Ad-IL12
T9_vs_CD4_4	-3.10754672782966	1.92331197806125e-10	0	0.128099291530338	Ad-IL12
Treg1_vs_CD4_4	0.664900895843848	1.92350430925905e-06	1	0.216342842443278	Ad-IL12
Treg2_vs_CD4_4	0.557662645500759	9.61675222150404e-06	5	1.38457359388425	Ad-IL12
CD45_1_vs_CD45_1	0.336377744031342	0.00029619023695263	154	70.9811871876346	Ad-IL12
CD45_2_vs_CD45_1	0.127823011988285	3.2696495958239e-05	17	12.6656786214491	Ad-IL12
CD8_1_vs_CD45_1	0.0403101246505397	9.61675222150404e-06	5	4.55689021332793	Ad-IL12
CD8_2_vs_CD45_1	0.12060509101509	4.61596798046678e-05	24	18.1805894696237	Ad-IL12
CD8_3_vs_CD45_1	0.0573431655162901	9.61675222150404e-06	5	4.38162821603425	Ad-IL12
CD8_4_vs_CD45_1	0.890900289179129	3.8468162873203e-06	2	0.257129213056196	Ad-IL12
CD8_5_vs_CD45_1	0.298931006988502	1.15400641995653e-05	6	3.01458463714351	Ad-IL12
CD8_6_vs_CD45_1	0.351548745290426	6.15461756291578e-05	32	14.2430365970923	Ad-IL12
DC1_vs_CD45_1	0.257672686458074	4.0389743870484e-05	21	11.6024225045341	Ad-IL12
DC2_vs_CD45_1	0.129628580325595	3.8468162873203e-06	2	1.48396319411199	Ad-IL12
DC3_vs_CD45_1	-0.458500005580451	1.92350430925905e-06	1	2.87437503930856	Ad-IL12
DC4_vs_CD45_1	0.0690842115116156	1.92350430925905e-06	1	0.853020003854725	Ad-IL12
E1_vs_CD45_1	0.14383614681123	0.000463518379043959	241	173.053774411477	Ad-IL12
E2_vs_CD45_1	-0.0364237057261359	0.00023464425365467	122	132.673410235012	Ad-IL12
E3_vs_CD45_1	0.756161729093626	1.92350430925905e-06	1	0.17534028098581	Ad-IL12
M1_vs_CD45_1	-0.187252768932194	0.00166366505335418	865	1331.27852559337	Ad-IL12
M10_vs_CD45_1	0.158745936671317	6.53927995852802e-05	34	23.5903431194221	Ad-IL12
M11_vs_CD45_1	-0.119958906458959	8.27026073878315e-05	43	56.6798082084699	Ad-IL12
M12_vs_CD45_1	-3.88718451834374	1.92331197806125e-10	0	0.771231071784338	Ad-IL12
M13_vs_CD45_1	0.427251149081152	3.84664318924228e-05	20	7.47792350155602	Ad-IL12
M2_vs_CD45_1	0.22694212381794	0.000163481710466404	85	50.4054287053559	Ad-IL12
M3_vs_CD45_1	-0.0615440707908811	0.000215411133874058	112	129.051328957609	Ad-IL12
M4_vs_CD45_1	0.0403150238367001	1.92350430925905e-06	1	0.911440669619286	Ad-IL12
M5_vs_CD45_1	-3.4101514206661	1.92331197806125e-10	0	0.257129213056196	Ad-IL12
M6_vs_CD45_1	-0.0389427737112933	2.5003248045994e-05	13	14.2196683307864	Ad-IL12
M7_vs_CD45_1	0.0611504917867428	0.00188869255478734	982	853.023587378363	Ad-IL12
M8_vs_CD45_1	0.189880938901301	0.000119245534970995	62	40.0416025987227	Ad-IL12
M9_vs_CD45_1	0.216387632503694	1.92350430925905e-06	1	0.607653207643566	Ad-IL12
Mo1_vs_CD45_1	0.0893415558750847	0.00227335495039959	1182	962.223495825482	Ad-IL12
Mo2_vs_CD45_1	0.12607708137879	0.000267340557281711	139	103.977179211459	Ad-IL12
Mo3_vs_CD45_1	0.06464152746661	0.000153865150576098	80	68.9364638858749	Ad-IL12
Mo4_vs_CD45_1	0.116383251095271	8.6549231343954e-05	45	34.4215345521719	Ad-IL12
Mo5_vs_CD45_1	0.0276469096551922	2.5003248045994e-05	13	12.1983132953326	Ad-IL12
Mo6_vs_CD45_1	-0.615968317163528	3.8468162873203e-06	2	8.26076042280115	Ad-IL12
Mo7_vs_CD45_1	-0.0194140741150549	3.8468162873203e-06	2	2.09153811806343	Ad-IL12
Mo8_vs_CD45_1	-0.0697553213860864	3.8468162873203e-06	2	2.3485890474275	Ad-IL12
N1_vs_CD45_1	-0.0201151014484936	0.000221181069808241	115	120.451806957065	Ad-IL12
N2_vs_CD45_1	0.0121202454349987	2.5003248045994e-05	13	12.6423103551433	Ad-IL12
N3_vs_CD45_1	-3.86698323144062	1.92331197806125e-10	0	0.736178672325602	Ad-IL12
N4_vs_CD45_1	0.580178041690879	3.8468162873203e-06	2	0.52586427557318	Ad-IL12
N5_vs_CD45_1	0.149696837579159	9.4242479256199e-05	49	34.7136378809947	Ad-IL12
N6_vs_CD45_1	-0.0389224711069058	0.00071162562421386	370	404.691714167964	Ad-IL12
N7_vs_CD45_1	-0.078904648432722	0.000425052139482734	221	265.031270591203	Ad-IL12
NK1_vs_CD45_1	0.255803108141385	0.000376969340031202	196	108.755989671	Ad-IL12
NK2_vs_CD45_1	-3.7011326170178	1.92331197806125e-10	0	0.502496009267355	Ad-IL12
NKT_vs_CD45_1	0.414546961522532	7.69326714536477e-05	40	15.3997657792306	Ad-IL12
S_vs_CD45_1	0.201350460172428	1.15400641995653e-05	6	3.77405329208281	Ad-IL12
T1_vs_CD45_1	-4.04075530509815	1.92331197806125e-10	0	1.09838680006588	Ad-IL12
T10_vs_CD45_1	-0.152849484996884	5.5776239694974e-05	29	41.2333841803198	Ad-IL12
T11_vs_CD45_1	-0.251354509739869	0.000128862094861301	67	119.517076304832	Ad-IL12
T12_vs_CD45_1	-0.15879370718338	0.000425052139482734	221	318.556284564694	Ad-IL12
T2_vs_CD45_1	0.485184990331326	1.92350430925905e-06	1	0.32723401197367	Ad-IL12
T3_vs_CD45_1	-0.181532834527136	5.77012826538155e-06	3	4.55689021332793	Ad-IL12
T4_vs_CD45_1	-1.03369794872071	1.92350430925905e-06	1	10.807901450136	Ad-IL12
T5_vs_CD45_1	-0.303899121886628	2.5003248045994e-05	13	26.1725365462158	Ad-IL12
T6_vs_CD45_1	-0.496337740333513	7.69326714536477e-05	40	125.429247680206	Ad-IL12
T7_vs_CD45_1	0.0862120090472375	0.000130785406839363	68	55.7567616893898	Ad-IL12
T8_vs_CD45_1	0.0110941461378702	0.00026541724530365	138	134.519503273172	Ad-IL12
T9_vs_CD45_1	-0.419748520535891	1.92350430925905e-06	1	2.6290082430974	Ad-IL12
Treg1_vs_CD45_1	-0.17025202045499	5.77012826538155e-06	3	4.44004888179881	Ad-IL12
Treg2_vs_CD45_1	0.114641633213141	7.1162735519464e-05	37	28.4158901115749	Ad-IL12
CD45_2_vs_CD45_2	0.850009027690592	3.07731839801778e-05	16	2.26002721703954	Ad-IL12
CD8_1_vs_CD45_2	-3.91015377072972	1.92331197806125e-10	0	0.813118366175944	Ad-IL12
CD8_2_vs_CD45_2	-0.0339574345334289	5.77012826538155e-06	3	3.24409202627242	Ad-IL12
CD8_3_vs_CD45_2	0.58401500109715	5.77012826538155e-06	3	0.781845120119814	Ad-IL12
CD8_4_vs_CD45_2	-2.66163662590756	1.92331197806125e-10	0	0.045881396265562	Ad-IL12
CD8_5_vs_CD45_2	-3.73071268681765	1.92331197806125e-10	0	0.537913800882002	Ad-IL12
CD8_6_vs_CD45_2	0.440016448737745	1.34633761776265e-05	7	2.54148643154471	Ad-IL12
DC1_vs_CD45_2	0.286036966972948	7.6934402434428e-06	4	2.07030285763236	Ad-IL12
DC2_vs_CD45_2	-3.4229083347611	1.92331197806125e-10	0	0.26479411865847	Ad-IL12
DC3_vs_CD45_2	-3.71002863809878	1.92331197806125e-10	0	0.512895204037099	Ad-IL12
DC4_vs_CD45_2	-3.18244442100671	1.92331197806125e-10	0	0.152210432856403	Ad-IL12
E1_vs_CD45_2	0.0666374259289275	6.92394235414027e-05	36	30.879217124539	Ad-IL12
E2_vs_CD45_2	0.130882237866755	6.15461756291578e-05	32	23.6738612332067	Ad-IL12
E3_vs_CD45_2	-2.4953669034247	1.92331197806125e-10	0	0.0312872147727014	Ad-IL12
M1_vs_CD45_2	-0.00284194485277133	0.000453901819153652	236	237.549506128007	Ad-IL12
M10_vs_CD45_2	-0.147083731986113	5.77012826538155e-06	3	4.20939288787163	Ad-IL12
M11_vs_CD45_2	0.513601678653775	6.3469487607219e-05	33	10.1137817432689	Ad-IL12
M12_vs_CD45_2	-3.13866972358521	1.92331197806125e-10	0	0.137616251363542	Ad-IL12
M13_vs_CD45_2	-4.12526622329127	1.92331197806125e-10	0	1.33433913377811	Ad-IL12
M2_vs_CD45_2	-0.17580402950751	1.15400641995653e-05	6	8.99419953445947	Ad-IL12
M3_vs_CD45_2	0.169232507911804	6.53927995852802e-05	34	23.0275474813801	Ad-IL12
M4_vs_CD45_2	-3.21121360868163	1.92331197806125e-10	0	0.162634848208446	Ad-IL12
M5_vs_CD45_2	-2.66163662590756	1.92331197806125e-10	0	0.0458813962655619	Ad-IL12
M6_vs_CD45_2	-0.404331244696667	1.92350430925905e-06	1	2.53731666540389	Ad-IL12
M7_vs_CD45_2	-0.0301575952430435	0.000273110493215895	142	152.211072290041	Ad-IL12
M8_vs_CD45_2	-0.155017966174024	9.61675222150404e-06	5	7.144908251007	Ad-IL12
M9_vs_CD45_2	-3.03514100001463	1.92331197806125e-10	0	0.108427888377821	Ad-IL12
Mo1_vs_CD45_2	0.109631307544449	0.000425052139482734	221	171.69638946608	Ad-IL12
Mo2_vs_CD45_2	0.146551781772267	5.00063037607903e-05	26	18.5533884122831	Ad-IL12
Mo3_vs_CD45_2	-1.0898907803577	1.92350430925905e-06	1	12.3008240841276	Ad-IL12
Mo4_vs_CD45_2	0.165931901887446	1.7310000133749e-05	9	6.14207949414044	Ad-IL12
Mo5_vs_CD45_2	-0.337741561330182	1.92350430925905e-06	1	2.1766318942232	Ad-IL12
Mo6_vs_CD45_2	-0.168461804973356	1.92350430925905e-06	1	1.47402629949548	Ad-IL12
Mo7_vs_CD45_2	0.428092438075117	1.92350430925905e-06	1	0.373208038319719	Ad-IL12
Mo8_vs_CD45_2	-3.62229223647278	1.92331197806125e-10	0	0.41907546586871	Ad-IL12
N1_vs_CD45_2	-0.855162793729658	5.77012826538155e-06	3	21.4930735415593	Ad-IL12
N2_vs_CD45_2	-4.35331165282724	1.92331197806125e-10	0	2.25585745089873	Ad-IL12
N3_vs_CD45_2	-3.11846843668209	1.92331197806125e-10	0	0.131361602152316	Ad-IL12
N4_vs_CD45_2	-2.97235887339581	1.92331197806125e-10	0	0.0938337068849608	Ad-IL12
N5_vs_CD45_2	-4.79198533400518	1.92331197806125e-10	0	6.19420157090066	Ad-IL12
N6_vs_CD45_2	-0.817212884520304	2.11566240898715e-05	11	72.2120239953904	Ad-IL12
N7_vs_CD45_2	-0.720534988965833	1.7310000133749e-05	9	47.2914166547959	Ad-IL12
NK1_vs_CD45_2	0.0922746612328611	4.61596798046678e-05	24	19.4061055880802	Ad-IL12
NK2_vs_CD45_2	-2.95261782225927	1.92331197806125e-10	0	0.0896639407441435	Ad-IL12
NKT_vs_CD45_2	0.163071527772553	7.6934402434428e-06	4	2.74788985551517	Ad-IL12
S_vs_CD45_2	-3.82829323363373	1.92331197806125e-10	0	0.673431200458565	Ad-IL12
T1_vs_CD45_2	1.00881119950561	3.8468162873203e-06	2	0.195992977334984	Ad-IL12
T10_vs_CD45_2	-0.565682475856675	3.8468162873203e-06	2	7.35756632418868	Ad-IL12
T11_vs_CD45_2	-0.182784028111794	2.69265600240553e-05	14	21.3262828959266	Ad-IL12
T12_vs_CD45_2	0.114560923991764	0.00014232527870773	74	56.8422660003379	Ad-IL12
T2_vs_CD45_2	-2.766343642187	1.92331197806125e-10	0	0.0583906946880138	Ad-IL12
T3_vs_CD45_2	-3.91015377072972	1.92331197806125e-10	0	0.813118366175944	Ad-IL12
T4_vs_CD45_2	-0.285183153962177	1.92350430925905e-06	1	1.92853080884457	Ad-IL12
T5_vs_CD45_2	0.444615672871907	2.5003248045994e-05	13	4.67015204643194	Ad-IL12
T6_vs_CD45_2	-0.0711281359305428	3.65431199143615e-05	19	22.3812337295534	Ad-IL12
T7_vs_CD45_2	0.43358262508574	5.19296157388515e-05	27	9.94907598070663	Ad-IL12
T8_vs_CD45_2	-0.0792382930799014	3.84664318924228e-05	20	24.0032727583313	Ad-IL12
T9_vs_CD45_2	-3.67127715305422	1.92331197806125e-10	0	0.469112659558517	Ad-IL12
Treg1_vs_CD45_2	0.101170470619285	1.92350430925905e-06	1	0.792269535471857	Ad-IL12
Treg2_vs_CD45_2	0.198048945776436	1.53866881556878e-05	8	5.0704495959504	Ad-IL12
CD8_1_vs_CD8_1	1.43690154347695	1.53866881556878e-05	8	0.292545803177851	Ad-IL12
CD8_2_vs_CD8_1	-0.0670898396500511	1.92350430925905e-06	1	1.16716771737926	Ad-IL12
CD8_3_vs_CD8_1	-3.44916083129634	1.92331197806125e-10	0	0.281294234813339	Ad-IL12
CD8_4_vs_CD8_1	-2.21767672733992	1.92331197806125e-10	0	0.0165073259684872	Ad-IL12
CD8_5_vs_CD8_1	-3.28675278825001	1.92331197806125e-10	0	0.193532001570144	Ad-IL12
CD8_6_vs_CD8_1	0.339923812973784	3.8468162873203e-06	2	0.914382481456553	Ad-IL12
DC1_vs_CD8_1	-3.87207398301371	1.92331197806125e-10	0	0.744858851431237	Ad-IL12
DC2_vs_CD8_1	-2.97894843619346	1.92331197806125e-10	0	0.0952683045200719	Ad-IL12
DC3_vs_CD8_1	1.03498297031409	3.8468162873203e-06	2	0.184530746878535	Ad-IL12
DC4_vs_CD8_1	-2.73848452243907	1.92331197806125e-10	0	0.0547626584078284	Ad-IL12
E1_vs_CD8_1	0.184745093401576	3.2696495958239e-05	17	11.1098036288198	Ad-IL12
E2_vs_CD8_1	-0.0852049548768224	1.34633761776265e-05	7	8.51744227763619	Ad-IL12
E3_vs_CD8_1	-2.05140700485706	1.92331197806125e-10	0	0.0112565940650482	Ad-IL12
M1_vs_CD8_1	-0.105718782377224	0.000128862094861301	67	85.4661682179768	Ad-IL12
M10_vs_CD8_1	-0.180216137102735	1.92350430925905e-06	1	1.51446612756386	Ad-IL12
M11_vs_CD8_1	-0.560910251421502	1.92350430925905e-06	1	3.63876223478375	Ad-IL12
M12_vs_CD8_1	-2.69470982501757	1.92331197806125e-10	0	0.0495119265043894	Ad-IL12
M13_vs_CD8_1	0.61974538512159	3.8468162873203e-06	2	0.480071942586386	Ad-IL12
M2_vs_CD8_1	-0.0328668885434395	5.77012826538155e-06	3	3.23595608733422	Ad-IL12
M3_vs_CD8_1	0.0817165550254583	1.92333121118103e-05	10	8.28490986476961	Ad-IL12
M4_vs_CD8_1	-2.76725371011399	1.92331197806125e-10	0	0.058513181195999	Ad-IL12
M5_vs_CD8_1	-2.21767672733992	1.92331197806125e-10	0	0.0165073259684872	Ad-IL12
M6_vs_CD8_1	0.0396286538709712	1.92350430925905e-06	1	0.912882272341284	Ad-IL12
M7_vs_CD8_1	-0.158701607404016	7.30860474975252e-05	38	54.7628884648962	Ad-IL12
M8_vs_CD8_1	-0.409993330468322	1.92350430925905e-06	1	2.57061334471273	Ad-IL12
M9_vs_CD8_1	-2.59118110144699	1.92331197806125e-10	0	0.0390104626975114	Ad-IL12
Mo1_vs_CD8_1	0.168240605481196	0.000175021582334771	91	61.7733656605448	Ad-IL12
Mo2_vs_CD8_1	0.21693329528084	2.11566240898715e-05	11	6.67518548408675	Ad-IL12
Mo3_vs_CD8_1	-0.0439034605126279	7.6934402434428e-06	4	4.42562191574196	Ad-IL12
Mo4_vs_CD8_1	0.132780196509448	5.77012826538155e-06	3	2.20981305249071	Ad-IL12
Mo5_vs_CD8_1	-3.89382509003941	1.92331197806125e-10	0	0.783114183870578	Ad-IL12
Mo6_vs_CD8_1	-3.72454533368258	1.92331197806125e-10	0	0.530328947947873	Ad-IL12
Mo7_vs_CD8_1	-3.12799109063411	1.92331197806125e-10	0	0.134273741517047	Ad-IL12
Mo8_vs_CD8_1	-3.17833233790514	1.92331197806125e-10	0	0.150776041784998	Ad-IL12
N1_vs_CD8_1	0.190846239030085	2.30799360679328e-05	12	7.73283291035088	Ad-IL12
N2_vs_CD8_1	-3.9093517542596	1.92331197806125e-10	0	0.811618157060675	Ad-IL12
N3_vs_CD8_1	-2.67450853811445	1.92331197806125e-10	0	0.047261612831487	Ad-IL12
N4_vs_CD8_1	-2.52839897482817	1.92331197806125e-10	0	0.0337597307940724	Ad-IL12
N5_vs_CD8_1	-0.347982008160684	1.92350430925905e-06	1	2.22856566643157	Ad-IL12
N6_vs_CD8_1	-0.113617452093636	3.84664318924228e-05	20	25.9806264839166	Ad-IL12
N7_vs_CD8_1	-0.116875732284183	2.5003248045994e-05	13	17.0146267065157	Ad-IL12
NK1_vs_CD8_1	0.00112575270914785	1.34633761776265e-05	7	6.98197824815911	Ad-IL12
NK2_vs_CD8_1	-2.50865792369163	1.92331197806125e-10	0	0.0322595216788042	Ad-IL12
NKT_vs_CD8_1	-3.9950394222141	1.92331197806125e-10	0	0.988642832662332	Ad-IL12
S_vs_CD8_1	0.615710092210773	1.92350430925905e-06	1	0.242288797816363	Ad-IL12
T1_vs_CD8_1	-2.84828061177198	1.92331197806125e-10	0	0.0705148541181453	Ad-IL12
